Date,Open,High,Low,Close
2011-05-03,116.77,116.77,116.77,116.77
2011-05-04,116.56,116.56,116.56,115.53
2011-05-05,115.19,115.19,115.19,115.06
2011-05-06,115.2,116.21,115.2,116.36
2011-05-09,115.27,115.27,115.27,115.27
2011-05-10,116.15,116.15,116.15,116.19
2011-05-11,116.16,116.16,116.16,116.14
2011-05-12,115.22,115.22,115.22,115.22
2011-05-13,116.39,116.39,116.15,115.31
2011-05-16,114.53,114.53,114.53,115.32
2011-05-17,114.42,114.42,114.08,113.7
2011-05-18,114.78,114.78,114.78,114.78
2011-05-19,115.72,115.72,115.72,115.13
2011-05-20,114.67,114.67,114.5,114.8
2011-05-23,113.28,113.28,113.28,113.28
2011-05-24,113.39,113.39,113.39,113.39
2011-05-25,113.38,113.38,113.38,113.51
2011-05-26,113.31,113.31,113.31,113.42
2011-05-27,114.75,114.75,114.75,114.75
2011-05-31,115.7,115.7,115.7,115.17
2011-06-01,114.69,114.69,114.69,114.69
2011-06-02,113.01,113.21,112.87,112.75
2011-06-03,112.22,112.22,112.22,112.22
2011-06-06,111.59,111.59,111.59,111.59
2011-06-07,111.26,111.26,111.26,111.26
2011-06-08,110.37,110.37,110.37,110.37
2011-06-09,110.94,110.94,110.94,110.94
2011-06-10,109.64,109.64,109.64,109.64
2011-06-13,109.74,109.74,109.74,109.74
2011-06-14,110.86,110.86,110.86,110.86
2011-06-15,110.07,110.07,110.07,110.07
2011-06-16,109.45,109.45,109.45,109.64
2011-06-17,109.97,110.1,109.97,110.06
2011-06-20,109.23,109.23,109.23,110.06
2011-06-21,111.52,111.52,111.52,111.52
2011-06-22,111.06,111.69,111.06,111.75
2011-06-23,109.0,109.0,109.0,109.21
2011-06-24,111.14,111.25,111.14,109.73
2011-06-27,109.64,109.64,109.64,109.89
2011-06-28,109.94,111.32,109.94,111.2
2011-06-29,112.48,112.48,112.31,112.6
2011-06-30,113.72,113.72,113.72,113.72
2011-07-01,114.47,114.47,114.47,114.79
2011-07-04,115.34,115.34,115.34,115.34
2011-07-05,115.16,115.16,115.16,115.16
2011-07-06,115.17,115.17,115.17,115.17
2011-07-07,116.45,116.45,116.45,116.45
2011-07-08,115.09,115.09,115.09,115.09
2011-07-11,114.11,114.11,114.11,114.11
2011-07-12,112.86,113.48,112.86,113.86
2011-07-13,114.54,114.83,114.54,114.82
2011-07-14,113.81,113.81,113.81,113.81
2011-07-15,113.13,113.13,113.13,113.28
2011-07-18,112.23,112.23,112.23,112.23
2011-07-19,113.63,113.63,113.63,113.63
2011-07-20,114.44,114.44,114.44,114.44
2011-07-21,115.64,115.64,115.64,115.64
2011-07-22,115.71,115.71,115.71,115.7
2011-07-25,115.66,115.66,115.66,115.66
2011-07-26,115.2,115.2,115.2,115.2
2011-07-27,114.39,114.39,114.28,113.75
2011-07-28,113.47,113.47,113.47,113.47
2011-07-29,111.85,111.85,111.85,112.11
2011-08-01,112.72,112.92,112.72,110.73
2011-08-02,109.91,109.91,109.91,109.81
2011-08-03,108.4,108.4,108.4,107.64
2011-08-04,108.44,108.44,106.22,105.7
2011-08-05,103.19,103.19,103.17,102.51
2011-08-08,101.81,101.81,100.87,100.28
2011-08-09,99.03,99.03,99.03,99.03
2011-08-10,97.28,97.28,97.28,97.28
2011-08-11,97.97,97.97,97.97,99.56
2011-08-12,101.75,101.75,101.75,101.75
2011-08-15,102.75,102.75,102.75,102.75
2011-08-16,103.31,103.31,103.23,103.31
2011-08-17,103.57,103.57,103.57,103.57
2011-08-18,101.55,101.55,101.55,98.63
2011-08-19,98.25,98.25,98.25,98.25
2011-08-22,97.57,97.57,97.57,97.57
2011-08-23,98.36,98.36,98.36,98.36
2011-08-24,100.16,100.16,100.16,100.16
2011-08-25,101.19,101.19,101.19,100.87
2011-08-26,100.69,100.69,100.69,100.69
2011-08-30,104.38,104.38,104.38,104.38
2011-08-31,105.61,105.61,105.61,105.61
2011-09-01,105.36,105.36,105.36,105.36
2011-09-02,102.36,102.36,102.36,102.36
2011-09-05,98.92,98.92,98.9,98.9
2011-09-06,102.92,102.92,102.92,99.42
2011-09-07,102.8,102.8,102.8,102.8
2011-09-08,103.7,103.7,103.7,103.7
2011-09-09,102.28,102.28,102.28,100.35
2011-09-12,99.22,99.22,99.22,99.22
2011-09-13,100.76,100.76,100.76,100.61
2011-09-14,101.81,101.81,101.81,101.81
2011-09-15,103.11,103.11,103.11,103.53
2011-09-16,104.42,104.42,104.42,104.42
2011-09-19,103.22,103.22,103.22,103.22
2011-09-20,105.44,105.44,105.44,105.44
2011-09-21,103.36,103.36,103.36,103.36
2011-09-22,97.74,97.74,97.74,97.74
2011-09-23,96.95,96.95,96.95,98.47
2011-09-26,99.12,99.12,99.12,99.12
2011-09-27,102.89,102.89,102.89,102.89
2011-09-28,101.57,101.57,101.57,101.57
2011-09-29,100.64,100.64,100.64,100.64
2011-09-30,99.36,99.36,99.36,99.36
2011-10-03,97.69,97.69,97.69,97.69
2011-10-04,94.24,94.5,94.24,94.58
2011-10-05,97.67,97.67,97.67,97.67
2011-10-06,99.86,99.86,99.86,99.86
2011-10-07,101.39,101.39,101.39,100.73
2011-10-10,101.42,102.26,101.42,102.94
2011-10-11,103.33,103.33,103.33,103.33
2011-10-12,104.48,104.48,104.48,105.02
2011-10-13,103.3,103.3,103.3,103.3
2011-10-14,105.0,105.0,105.0,104.96
2011-10-17,104.98,104.98,104.98,104.98
2011-10-18,104.19,104.19,104.19,104.19
2011-10-19,106.24,106.24,106.24,106.23
2011-10-20,104.38,104.38,104.38,104.38
2011-10-21,106.97,106.97,106.97,106.97
2011-10-24,107.38,107.38,107.38,108.52
2011-10-25,107.25,107.25,107.25,107.25
2011-10-26,106.25,106.25,106.25,106.25
2011-10-27,110.03,110.03,110.03,110.03
2011-10-28,111.28,111.28,111.28,111.28
2011-10-31,110.3,110.3,110.3,109.44
2011-11-01,105.55,105.55,105.55,105.55
2011-11-02,107.25,107.25,107.25,107.25
2011-11-03,106.18,108.1,106.18,108.34
2011-11-04,107.85,107.85,107.85,107.94
2011-11-07,107.88,107.88,107.88,107.88
2011-11-08,108.93,108.93,108.93,108.93
2011-11-09,108.01,108.01,108.01,108.22
2011-11-10,107.25,107.25,107.25,107.07
2011-11-11,109.88,109.88,109.88,109.66
2011-11-14,108.95,108.95,108.95,108.95
2011-11-15,108.1,108.1,108.1,108.1
2011-11-16,108.78,108.78,108.78,108.78
2011-11-17,106.83,106.83,106.83,106.83
2011-11-18,105.5,105.5,105.5,105.73
2011-11-21,102.97,102.97,102.97,102.97
2011-11-22,102.71,102.71,102.71,102.71
2011-11-23,101.03,101.03,101.03,101.03
2011-11-24,101.4,101.4,101.4,100.71
2011-11-25,101.42,101.42,101.42,101.42
2011-11-28,103.75,103.75,103.75,103.77
2011-11-29,104.15,104.15,104.15,104.15
2011-11-30,107.38,107.38,107.38,107.38
2011-12-01,107.81,107.81,107.81,107.81
2011-12-02,109.03,109.03,109.03,108.9
2011-12-05,109.61,109.61,109.58,109.69
2011-12-06,109.05,109.05,109.05,109.05
2011-12-07,108.49,108.49,108.49,108.8
2011-12-08,108.06,108.06,108.06,108.06
2011-12-09,108.78,108.78,108.78,108.78
2011-12-12,108.18,108.18,108.18,107.08
2011-12-13,107.71,107.71,107.71,107.71
2011-12-14,105.25,105.25,105.25,105.25
2011-12-15,105.91,105.91,105.75,105.95
2011-12-16,106.66,106.66,106.66,106.66
2011-12-19,105.54,105.54,105.54,105.54
2011-12-20,107.48,107.48,107.48,107.44
2011-12-21,107.18,107.18,107.18,107.18
2011-12-22,108.58,108.58,108.58,108.58
2011-12-23,109.68,109.68,109.68,109.68
2011-12-28,110.35,110.35,110.35,108.89
2011-12-29,109.35,109.35,109.35,109.35
2011-12-30,110.0,110.0,110.0,110.0
2012-01-03,111.68,111.68,111.68,111.68
2012-01-04,110.71,110.71,110.71,110.71
2012-01-05,110.86,110.86,110.86,110.86
2012-01-06,111.35,111.35,111.35,111.35
2012-01-09,111.06,111.06,111.06,111.06
2012-01-10,112.65,112.65,112.65,112.65
2012-01-11,111.9,112.14,111.9,112.02
2012-01-12,112.63,112.71,112.63,112.3
2012-01-13,112.74,112.74,112.04,111.91
2012-01-16,112.85,112.85,112.85,112.85
2012-01-17,113.67,113.67,113.67,113.23
2012-01-18,113.19,113.19,113.19,113.19
2012-01-19,114.13,114.13,114.13,114.38
2012-01-20,113.95,113.95,113.95,113.98
2012-01-23,114.23,115.02,114.23,114.61
2012-01-24,113.81,113.96,113.81,114.31
2012-01-25,114.23,114.23,114.23,114.31
2012-01-26,115.33,115.33,115.33,115.33
2012-01-27,114.59,114.59,114.59,114.59
2012-01-30,113.76,113.76,113.76,113.76
2012-01-31,113.86,113.86,113.86,113.86
2012-02-01,115.1,115.1,115.1,115.47
2012-02-02,115.53,115.53,115.53,115.53
2012-02-03,116.72,116.72,116.72,116.94
2012-02-06,116.81,116.81,116.81,116.81
2012-02-07,117.31,117.31,117.31,117.31
2012-02-08,117.03,117.03,117.03,117.03
2012-02-09,117.48,117.48,117.48,117.48
2012-02-10,116.75,116.75,116.75,116.75
2012-02-13,117.5,117.5,117.5,117.5
2012-02-14,117.39,117.39,117.39,117.39
2012-02-15,118.03,118.03,118.03,118.0
2012-02-16,117.59,117.59,117.59,117.59
2012-02-17,118.37,118.37,118.37,118.37
2012-02-20,119.31,119.31,119.31,119.31
2012-02-21,119.11,119.11,119.11,119.11
2012-02-22,118.49,118.49,118.49,118.49
2012-02-23,118.7,118.7,118.7,118.7
2012-02-24,119.2,119.2,119.2,119.2
2012-02-27,119.25,119.25,119.25,119.25
2012-02-28,119.64,119.64,119.64,119.64
2012-02-29,119.01,119.01,119.01,119.01
2012-03-01,118.95,118.95,118.95,119.64
2012-03-02,119.59,119.59,119.59,119.59
2012-03-05,118.72,118.72,118.72,118.72
2012-03-06,117.5,117.5,117.5,117.5
2012-03-07,117.33,117.33,117.33,117.89
2012-03-08,118.88,118.88,118.88,118.88
2012-03-09,119.79,119.79,119.79,119.79
2012-03-12,119.44,119.44,119.44,119.44
2012-03-13,120.57,120.57,120.57,120.67
2012-03-14,121.61,121.61,121.61,121.61
2012-03-15,122.28,122.28,122.28,122.28
2012-03-16,122.55,122.55,122.55,122.55
2012-03-19,123.02,123.02,123.02,123.02
2012-03-20,122.36,122.36,122.36,122.36
2012-03-21,122.67,122.67,122.67,122.67
2012-03-22,121.58,121.58,121.58,121.58
2012-03-23,121.75,121.75,121.75,121.75
2012-03-26,122.27,122.87,122.27,123.08
2012-03-27,124.34,124.34,124.34,123.58
2012-03-28,122.75,122.75,122.75,122.75
2012-03-29,121.56,121.56,121.56,121.56
2012-03-30,122.36,122.36,122.36,122.89
2012-04-02,123.62,123.62,123.62,123.62
2012-04-03,123.48,123.48,123.48,123.48
2012-04-04,122.36,122.36,122.01,121.8
2012-04-05,121.65,121.65,121.65,122.22
2012-04-10,119.95,119.95,119.95,119.95
2012-04-11,119.79,119.79,119.79,119.72
2012-04-12,120.75,120.75,120.75,120.75
2012-04-13,120.1,120.1,120.1,120.1
2012-04-16,119.61,119.61,119.61,119.61
2012-04-17,121.17,121.17,121.17,121.17
2012-04-18,121.52,121.52,121.52,120.97
2012-04-19,121.0,121.0,121.0,121.0
2012-04-20,120.84,121.06,120.84,121.0
2012-04-23,118.96,118.96,118.96,118.96
2012-04-24,119.71,119.71,119.71,120.09
2012-04-25,121.19,121.19,121.19,121.19
2012-04-26,121.67,121.67,121.67,121.67
2012-04-27,122.33,122.33,122.33,122.42
2012-04-30,122.04,122.04,122.04,122.04
2012-05-01,122.01,122.01,122.01,123.39
2012-05-02,122.77,122.77,122.77,122.19
2012-05-03,122.35,122.35,122.35,122.35
2012-05-04,120.06,120.06,120.06,120.06
2012-05-08,118.0,118.0,118.0,118.03
2012-05-09,118.56,118.56,118.56,118.56
2012-05-10,118.98,118.98,118.98,118.98
2012-05-11,119.33,119.33,119.33,119.33
2012-05-14,117.62,117.62,117.62,117.62
2012-05-15,116.95,116.95,116.95,116.95
2012-05-16,116.66,116.66,116.66,116.66
2012-05-17,115.41,115.41,115.41,115.41
2012-05-18,114.3,114.3,114.3,114.3
2012-05-21,113.65,113.65,113.65,114.44
2012-05-22,115.37,115.37,115.37,116.14
2012-05-23,114.49,114.49,114.49,113.87
2012-05-24,115.69,115.69,115.69,115.69
2012-05-25,115.77,115.77,115.77,115.77
2012-05-28,115.47,115.47,115.47,115.79
2012-05-29,116.61,116.61,116.61,116.61
2012-05-30,115.2,115.2,115.2,115.2
2012-05-31,113.96,113.96,113.96,113.96
2012-06-01,112.5,112.5,112.5,112.47
2012-06-06,113.04,113.04,113.04,114.58
2012-06-07,116.28,116.28,116.28,115.53
2012-06-08,114.88,114.88,114.88,115.25
2012-06-11,117.72,117.72,116.06,115.75
2012-06-12,115.56,115.56,115.56,115.56
2012-06-13,115.97,115.97,115.97,115.97
2012-06-14,116.22,116.22,116.22,116.22
2012-06-15,117.15,117.15,117.15,117.15
2012-06-18,117.56,117.56,117.56,117.56
2012-06-19,118.25,118.25,118.25,118.93
2012-06-20,118.82,118.82,118.82,118.82
2012-06-21,117.73,117.73,117.73,117.73
2012-06-22,116.66,116.66,116.66,116.47
2012-06-25,115.07,115.07,115.07,115.07
2012-06-26,115.08,115.08,115.08,115.08
2012-06-27,116.48,116.48,116.48,116.48
2012-06-28,115.59,115.59,115.59,115.59
2012-06-29,118.77,118.77,118.77,118.77
2012-07-02,119.56,119.56,119.56,118.97
2012-07-03,120.53,120.53,120.53,120.53
2012-07-04,120.56,120.56,120.56,120.56
2012-07-05,120.19,120.19,120.19,120.19
2012-07-06,118.9,118.9,118.9,118.42
2012-07-09,118.41,118.41,118.41,118.41
2012-07-10,118.82,118.82,118.82,118.41
2012-07-11,117.55,117.55,117.55,117.55
2012-07-12,116.67,116.67,116.67,116.67
2012-07-13,118.48,118.48,118.48,118.48
2012-07-16,118.97,118.97,118.97,118.97
2012-07-17,118.39,118.39,118.39,118.39
2012-07-18,120.2,120.2,120.2,120.2
2012-07-19,120.77,120.77,120.77,120.77
2012-07-20,120.04,120.04,120.04,120.04
2012-07-23,117.99,117.99,117.99,117.99
2012-07-24,117.82,117.82,117.82,117.82
2012-07-25,117.11,117.11,117.11,117.11
2012-07-26,117.18,117.18,117.18,118.81
2012-07-27,120.6,120.6,120.6,120.6
2012-07-30,122.0,122.0,122.0,121.38
2012-07-31,121.62,121.62,121.62,121.62
2012-08-01,121.2,121.2,121.2,121.2
2012-08-02,121.12,121.12,121.12,119.72
2012-08-03,121.47,121.47,121.45,122.14
2012-08-06,122.59,122.59,122.59,122.59
2012-08-07,123.12,123.12,123.12,123.12
2012-08-08,122.55,123.15,122.55,123.14
2012-08-09,123.26,123.26,123.26,123.26
2012-08-10,122.98,122.98,122.98,122.98
2012-08-13,122.84,122.84,122.84,122.86
2012-08-14,123.66,123.66,123.66,123.66
2012-08-15,123.37,123.37,123.37,123.37
2012-08-16,123.92,123.92,123.92,123.92
2012-08-17,124.39,124.39,124.39,124.39
2012-08-20,124.21,124.21,124.21,124.21
2012-08-21,125.0,125.0,125.0,125.0
2012-08-22,123.81,123.81,123.81,123.81
2012-08-23,123.8,123.8,123.8,123.8
2012-08-24,123.8,123.8,123.8,123.8
2012-08-28,123.81,123.81,123.81,123.9
2012-08-29,123.73,123.73,123.73,123.73
2012-08-30,123.18,123.18,123.18,123.18
2012-08-31,124.0,124.0,124.0,124.0
2012-09-03,123.72,123.72,123.72,123.94
2012-09-04,123.32,123.32,123.08,123.02
2012-09-05,123.67,123.67,123.67,123.67
2012-09-06,124.04,125.87,124.03,125.63
2012-09-07,126.28,126.28,126.28,126.28
2012-09-10,126.4,126.4,126.4,126.4
2012-09-11,126.48,126.48,126.48,126.48
2012-09-12,126.42,126.42,126.42,126.42
2012-09-13,126.55,126.55,126.55,126.61
2012-09-14,129.6,129.6,129.6,129.22
2012-09-17,128.69,128.69,128.69,128.69
2012-09-18,128.53,128.53,128.53,128.53
2012-09-19,128.75,128.75,128.75,128.75
2012-09-20,128.09,128.09,128.09,128.09
2012-09-21,128.79,128.79,128.79,128.79
2012-09-24,128.12,128.12,128.12,128.12
2012-09-25,128.66,128.66,128.66,128.66
2012-09-26,126.75,126.75,126.75,126.32
2012-09-27,126.56,126.56,126.56,126.56
2012-09-28,126.33,126.33,126.33,126.33
2012-10-01,127.45,128.1,127.45,128.01
2012-10-02,127.39,127.39,127.39,127.09
2012-10-03,127.78,127.78,127.78,127.78
2012-10-04,128.26,128.26,128.26,128.26
2012-10-05,129.17,129.17,129.17,129.17
2012-10-08,128.1,128.1,128.1,128.1
2012-10-09,127.89,127.89,127.89,127.1
2012-10-10,126.92,127.02,126.92,126.73
2012-10-11,126.91,126.91,126.91,126.91
2012-10-12,125.91,125.91,125.91,125.91
2012-10-15,126.14,126.14,126.14,126.14
2012-10-16,128.01,128.01,128.01,128.01
2012-10-17,128.35,128.35,128.35,128.56
2012-10-18,128.62,128.62,128.62,128.62
2012-10-19,127.6,127.6,127.6,127.08
2012-10-22,125.83,125.83,125.83,125.83
2012-10-23,124.95,124.95,124.62,124.34
2012-10-24,124.64,124.64,124.64,124.64
2012-10-25,124.15,124.15,124.15,124.15
2012-10-26,124.16,124.16,124.16,124.16
2012-10-29,124.03,124.03,124.03,124.03
2012-10-30,124.72,124.72,124.72,124.72
2012-10-31,125.24,125.24,123.81,123.9
2012-11-01,125.73,125.73,125.73,125.73
2012-11-02,125.7,125.7,125.7,125.64
2012-11-05,124.57,124.57,124.57,124.57
2012-11-06,125.27,125.27,125.27,125.44
2012-11-07,122.73,122.73,122.73,122.73
2012-11-08,123.2,123.2,123.2,122.78
2012-11-09,122.11,122.11,122.11,122.11
2012-11-12,121.63,121.63,121.63,121.63
2012-11-13,121.08,121.08,121.08,122.39
2012-11-14,120.9,120.9,120.9,120.9
2012-11-15,119.76,119.76,119.76,119.3
2012-11-16,118.58,118.58,118.58,118.58
2012-11-19,120.91,121.88,120.91,121.94
2012-11-20,122.0,122.0,122.0,122.44
2012-11-21,122.62,122.62,122.62,122.62
2012-11-22,123.06,123.06,123.06,123.06
2012-11-23,123.91,123.91,123.91,123.91
2012-11-26,123.88,123.88,123.88,123.48
2012-11-27,124.0,124.0,124.0,124.0
2012-11-28,123.65,123.65,123.65,123.65
2012-11-29,125.13,125.13,125.13,125.13
2012-11-30,125.25,125.25,125.25,124.87
2012-12-03,125.0,125.0,125.0,125.0
2012-12-04,124.14,124.14,124.14,124.14
2012-12-05,124.15,124.15,124.15,124.08
2012-12-06,124.81,124.81,124.81,124.81
2012-12-07,125.0,125.0,125.0,125.0
2012-12-10,125.53,125.53,125.53,125.53
2012-12-11,126.37,126.37,126.37,126.64
2012-12-12,126.55,126.55,126.55,126.55
2012-12-13,125.96,125.96,125.96,125.96
2012-12-14,125.16,125.16,125.16,125.16
2012-12-17,125.81,125.81,125.81,125.81
2012-12-18,127.47,127.47,127.47,127.47
2012-12-19,127.75,127.75,127.75,127.75
2012-12-20,126.89,126.89,126.89,126.89
2012-12-21,126.2,126.28,126.2,126.17
2012-12-24,126.17,126.17,126.17,126.17
2012-12-27,125.71,125.71,125.71,124.67
2012-12-28,124.75,124.75,124.75,124.75
2012-12-31,123.08,123.08,123.08,123.08
2013-01-02,127.33,128.39,127.28,128.42
2013-01-03,129.14,129.55,129.14,129.46
2013-01-04,129.33,129.33,129.33,129.34
2013-01-07,129.39,129.39,129.39,129.17
2013-01-08,128.64,128.64,128.64,128.52
2013-01-09,129.44,129.44,129.44,129.44
2013-01-10,129.47,129.47,129.47,129.47
2013-01-11,129.9,129.9,129.9,129.9
2013-01-14,129.96,129.96,129.96,129.96
2013-01-15,129.82,129.82,129.82,129.82
2013-01-16,130.17,130.17,130.04,130.31
2013-01-17,130.82,130.82,130.82,130.89
2013-01-18,130.81,130.81,130.81,130.81
2013-01-21,131.72,131.72,131.72,131.72
2013-01-22,131.33,131.33,131.33,131.39
2013-01-23,131.91,131.91,131.91,131.94
2013-01-24,132.72,132.72,132.72,132.91
2013-01-25,132.81,132.81,132.81,132.62
2013-01-28,132.88,132.88,132.88,132.88
2013-01-29,133.25,133.25,133.25,133.25
2013-01-30,133.32,133.32,133.32,133.32
2013-01-31,132.67,132.67,132.67,132.67
2013-02-01,133.71,133.71,133.71,133.71
2013-02-04,132.82,132.82,132.82,132.82
2013-02-05,133.67,133.67,133.67,133.67
2013-02-06,133.46,133.46,133.46,133.81
2013-02-07,133.01,133.01,133.01,133.01
2013-02-08,134.31,134.31,134.31,134.31
2013-02-11,134.37,134.37,134.37,134.37
2013-02-12,134.49,134.49,134.49,134.49
